,Age,Gender,Education,Country,Ethnicity,Nscore,Escore,Oscore,Ascore,Cscore,Impulsive,SS,Alcohol,Amphet,Amyl,Benzos,Caff,Cannabis,Choc,Coke,Crack,Ecstasy,Heroin,Ketamine,Legalh,LSD,Meth,Mushrooms,Nicotine,Semer,VSA
862,2,1,6,5,1,19,0,13,2,20,1,8,1,2,5,4,0,5,0,6,0,3,0,0,6,2,1,2,3,0,1
863,2,0,6,2,1,3,24,0,9,11,8,4,0,1,0,1,0,1,0,0,0,6,0,0,0,0,0,0,2,0,0
864,2,1,6,1,1,18,6,28,3,11,3,1,0,4,0,5,6,1,2,6,0,3,0,2,4,1,4,3,6,0,0
865,2,0,6,2,1,20,22,1,1,27,4,7,1,3,0,1,0,5,2,0,0,5,0,0,3,0,0,0,3,0,0
866,2,0,6,2,1,5,21,15,8,5,1,2,0,3,0,1,1,6,2,0,0,4,0,0,3,3,4,4,1,0,0
867,4,1,0,0,1,19,25,20,4,32,5,10,6,2,1,0,0,2,1,2,0,4,1,1,3,2,2,1,3,0,0
868,1,1,5,2,1,30,3,23,12,7,8,10,1,0,1,0,0,3,1,2,1,4,2,1,2,4,5,4,5,0,0
869,2,1,2,2,1,28,26,9,2,2,4,2,0,5,0,5,0,6,1,6,0,1,0,0,4,0,3,0,3,0,6
870,1,0,2,2,1,1,19,3,3,25,1,6,0,1,0,0,0,6,0,2,0,0,0,0,0,2,0,2,0,0,0
871,2,0,6,0,1,33,14,9,6,36,1,9,2,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,3,0,0
872,1,0,2,2,1,28,6,0,11,2,4,1,0,6,1,5,0,2,2,6,0,0,0,0,0,0,4,3,3,0,0
873,2,0,6,2,2,4,21,1,15,11,6,10,0,6,0,4,0,5,1,1,0,6,0,0,5,5,0,4,3,0,2
874,0,1,0,2,2,38,34,15,7,22,9,8,6,4,2,0,1,1,0,2,2,0,6,0,6,2,3,1,4,0,0
875,1,1,6,4,1,11,15,15,17,19,6,10,0,3,0,1,1,1,1,0,0,1,0,1,6,0,0,0,0,0,0
876,2,0,5,2,1,27,10,20,15,8,8,2,0,3,0,1,0,5,0,1,0,1,0,0,0,3,0,5,6,0,0
877,1,1,2,2,1,38,8,12,23,1,5,8,1,6,1,6,0,2,4,2,0,4,0,0,2,0,1,3,5,0,0
878,2,0,7,2,1,6,13,20,12,14,3,10,0,5,0,4,1,5,0,5,0,6,6,5,5,4,4,4,6,0,2
879,0,1,6,2,1,19,6,21,9,11,6,2,2,6,2,0,0,1,1,3,4,2,3,0,0,2,3,1,4,0,1
880,1,0,6,2,1,17,10,17,0,1,4,7,3,0,0,0,0,3,0,2,2,0,2,1,2,1,1,2,0,0,4
881,2,1,6,2,1,21,22,15,11,20,3,8,1,3,0,4,0,5,2,1,0,3,2,0,3,3,1,2,3,0,0
882,2,1,6,2,2,33,8,21,1,1,0,8,0,6,5,6,0,6,2,0,0,3,0,0,6,0,0,0,6,0,6
883,1,1,6,3,1,22,35,9,15,1,3,4,2,0,0,5,0,6,0,0,0,4,0,0,4,1,0,4,3,0,0
884,2,1,5,0,1,18,19,9,4,0,8,2,2,1,3,1,0,6,0,0,0,6,0,0,2,0,0,3,1,0,0
885,2,1,5,0,1,2,7,15,26,8,3,7,1,3,1,4,0,6,0,6,0,1,0,4,5,4,0,4,2,0,0
886,2,0,6,2,1,8,10,31,22,11,3,5,0,1,0,1,1,5,2,2,0,1,0,0,2,3,0,3,0,0,0
887,2,0,6,2,1,18,2,17,14,3,1,4,0,1,0,1,2,1,0,0,0,0,0,0,0,5,0,3,2,0,0
888,2,1,6,2,2,24,23,23,3,3,1,8,2,3,3,2,0,1,0,6,0,1,0,0,3,4,0,3,1,0,2
889,1,1,6,5,1,13,30,20,15,6,0,2,0,6,1,6,0,6,0,6,2,1,3,4,0,3,1,4,3,0,1
890,1,1,6,3,1,24,19,25,30,1,4,8,6,3,0,1,2,3,0,1,0,3,0,0,3,3,0,0,5,0,0
891,1,1,6,2,1,22,11,21,37,15,5,10,2,5,1,4,0,1,2,2,2,4,2,1,5,4,1,4,0,0,5
892,1,0,8,0,1,34,34,2,10,35,4,0,1,3,1,0,0,2,2,2,0,4,1,0,6,0,0,2,0,0,2
893,2,1,6,3,1,26,14,3,30,25,4,8,0,3,0,2,3,2,2,0,0,0,0,0,3,3,0,3,6,0,4
894,2,0,0,0,1,39,5,9,20,20,1,4,2,0,3,1,0,5,1,1,0,3,0,1,3,0,0,0,3,0,0
895,1,1,2,2,1,10,24,13,20,21,0,4,0,5,3,6,0,5,1,1,2,1,0,2,5,5,0,3,3,0,4
896,1,1,5,2,1,32,5,4,12,2,6,10,1,1,0,1,0,5,1,0,0,0,0,0,3,0,0,0,3,0,0
897,2,0,6,2,1,32,16,6,0,2,9,10,1,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,2
898,2,1,5,1,1,46,20,5,38,1,4,7,0,6,5,6,0,1,0,5,4,1,6,4,4,1,6,3,3,0,0
899,2,1,6,0,5,21,16,10,9,17,4,7,0,1,0,0,0,6,1,0,0,1,0,0,6,0,0,0,3,0,0
900,1,0,2,2,1,28,25,21,9,16,4,2,1,0,0,0,1,1,0,2,2,4,5,1,0,1,1,2,3,0,4
901,2,1,3,2,1,20,23,3,17,20,8,7,2,6,5,4,0,5,0,1,0,3,3,0,5,3,3,4,3,0,0
902,0,0,5,2,1,22,5,23,10,21,2,6,1,1,0,1,0,3,1,0,0,0,0,0,6,0,1,0,4,0,0
903,2,1,6,2,1,15,13,13,30,16,8,2,3,3,0,6,0,5,1,5,0,1,5,0,3,4,6,3,0,0,0
904,1,1,0,3,1,18,21,9,15,27,1,5,0,0,1,1,0,5,1,2,0,3,0,0,0,3,0,2,5,0,1
905,0,1,5,4,1,5,21,19,25,21,4,7,2,4,1,1,0,4,0,1,0,0,0,0,1,3,0,0,2,0,0
906,2,1,6,2,2,7,8,12,1,11,2,10,0,5,0,4,0,5,2,1,0,3,0,0,3,3,1,4,3,0,0
907,2,1,5,2,1,24,18,3,25,0,8,8,0,4,3,6,2,6,0,1,0,0,3,0,0,3,3,2,2,0,0
908,1,0,6,2,2,15,15,23,0,32,6,7,1,1,0,6,3,5,0,1,0,6,0,0,3,3,4,2,5,0,0
909,2,0,6,2,1,40,35,24,15,14,4,6,2,5,0,4,1,1,0,6,0,3,4,0,0,0,3,2,3,0,0
910,2,1,6,2,1,4,27,19,25,11,0,8,2,1,0,0,0,6,2,0,0,0,0,0,6,0,0,0,1,0,0
911,0,1,5,2,1,0,11,11,2,13,1,2,6,1,0,6,0,0,3,0,0,0,0,0,0,0,6,0,2,0,0
912,2,0,6,2,1,17,31,17,8,6,3,8,0,1,0,1,0,5,4,0,0,6,0,0,0,4,0,0,6,0,0
913,1,0,8,2,1,9,36,0,32,37,6,7,0,5,0,5,0,5,1,1,1,2,0,0,2,0,6,1,3,0,0
914,2,1,3,2,3,28,8,3,12,6,1,1,1,6,0,4,1,1,0,0,0,4,3,0,6,1,3,2,1,0,0
915,1,1,4,2,1,18,13,13,23,10,3,8,2,3,0,2,3,2,1,2,3,4,6,1,3,0,1,0,0,0,0
916,2,0,6,2,1,43,4,13,13,21,4,7,6,1,0,1,0,1,1,0,0,0,0,0,4,0,0,0,5,0,0
917,2,1,3,1,1,28,10,29,4,2,6,10,1,5,1,2,0,5,2,5,0,6,4,5,3,5,1,5,3,0,0
918,0,1,2,0,1,7,5,19,6,8,5,4,0,1,0,5,0,3,1,0,0,0,1,0,3,0,1,2,3,0,0
919,2,1,6,3,1,17,15,23,25,21,0,7,1,5,0,0,2,5,1,1,0,1,0,2,5,4,1,4,3,0,2
920,2,1,7,4,1,24,5,3,17,16,0,2,6,5,0,0,0,5,1,2,2,4,0,0,5,5,3,3,3,0,4
921,2,1,6,2,1,17,27,19,24,16,3,1,6,1,0,1,0,1,0,0,0,0,0,0,0,0,0,5,2,0,0
922,1,1,3,2,1,38,12,14,10,11,5,1,6,1,0,2,0,2,0,2,3,4,2,1,5,0,3,2,3,0,2
923,2,1,4,2,1,22,11,21,20,17,4,4,6,3,0,2,0,5,0,1,2,4,3,2,4,3,3,0,3,0,4
924,2,1,0,2,1,10,22,28,14,20,0,8,0,0,0,1,1,5,2,0,0,3,0,0,3,4,0,5,6,0,4
925,1,1,6,2,1,28,12,20,6,25,0,8,0,1,0,2,1,6,1,3,0,4,0,0,3,1,1,4,0,0,4
926,1,1,6,2,1,27,10,31,13,3,3,7,2,2,0,2,0,5,0,0,0,3,0,0,3,0,0,3,3,0,0
927,2,0,6,0,2,7,23,15,11,25,4,4,2,4,5,2,0,5,0,6,0,1,0,2,0,0,0,0,3,0,4
928,0,1,4,0,1,1,25,0,20,20,2,6,6,0,3,1,0,5,1,2,0,3,0,1,0,2,0,0,5,0,0
929,1,0,5,4,1,4,25,17,8,21,4,8,2,0,0,3,0,3,0,3,0,2,1,5,2,1,0,2,3,0,0
930,2,0,8,2,1,25,28,3,14,11,0,10,6,0,0,6,0,2,1,2,2,4,6,0,6,1,3,2,3,0,4
931,2,0,5,0,1,7,8,23,3,27,1,5,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0
932,2,0,6,2,1,5,24,17,11,11,6,10,0,3,3,4,1,5,2,5,3,3,6,2,3,3,5,4,3,0,4
933,2,0,6,2,1,9,25,21,20,11,4,8,2,1,0,1,0,6,1,2,0,6,0,0,3,4,5,4,6,0,0
934,2,1,0,0,1,18,22,23,15,22,4,4,6,4,1,5,1,6,1,1,0,6,0,2,4,5,5,4,6,0,0
935,2,1,6,3,1,20,21,28,3,17,8,7,1,1,0,1,1,5,2,6,0,1,0,2,3,3,0,3,3,0,0
936,2,0,5,0,1,0,21,3,9,13,1,2,0,1,1,1,1,5,1,1,0,3,0,2,3,3,0,0,6,0,0
937,2,1,6,3,1,18,19,23,16,1,0,8,1,1,0,1,3,1,2,0,0,0,0,0,5,4,0,3,5,0,0
938,1,0,3,3,1,30,22,23,6,18,3,2,0,3,5,1,1,6,0,2,0,4,0,0,3,4,5,3,3,0,1
939,1,1,0,2,2,2,31,34,18,4,0,2,2,0,0,2,1,5,2,6,2,6,0,4,5,6,0,6,3,0,4
940,2,0,6,2,0,19,3,28,17,16,8,8,6,3,0,6,0,5,1,4,0,4,6,0,0,1,1,2,2,0,0
941,1,0,2,2,1,22,5,10,1,29,5,8,6,0,0,6,0,2,1,2,2,3,3,0,0,1,1,2,3,0,0
942,2,0,6,2,1,16,6,0,26,17,1,3,2,1,0,1,0,5,1,0,0,0,0,0,0,0,0,4,3,0,0
943,2,1,3,2,1,1,5,8,6,15,8,1,2,6,0,2,0,5,2,1,0,5,0,0,3,4,1,4,6,0,4
944,1,1,0,0,1,40,27,9,4,26,5,1,1,0,3,6,0,2,0,0,0,4,0,2,3,1,6,2,2,0,0
945,1,0,3,1,1,18,8,14,4,13,2,9,3,0,0,5,0,3,0,0,0,0,0,0,0,0,3,0,2,0,1
946,0,1,0,2,1,19,14,3,20,15,8,5,0,2,0,3,0,2,1,3,0,1,0,0,5,2,0,3,1,0,0
947,2,0,5,2,1,6,8,10,12,20,0,2,1,0,0,2,0,1,1,2,0,3,2,1,3,6,0,4,5,0,2
948,2,0,6,2,1,17,21,32,3,1,9,10,6,3,0,1,2,5,0,1,0,3,0,0,3,3,0,3,5,0,0
949,2,1,6,2,1,18,9,21,4,25,6,8,0,4,0,2,1,5,2,1,0,6,0,2,3,5,1,3,3,0,0
950,1,0,5,0,1,22,16,3,4,26,4,8,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,3,1,0,4
951,2,1,6,3,1,15,3,12,23,11,1,0,5,1,0,1,1,2,2,0,0,0,0,0,0,5,0,0,0,0,0
952,2,1,0,2,1,32,0,3,16,31,6,7,2,4,1,4,1,5,0,6,2,3,6,0,3,0,4,2,3,0,4
953,4,1,5,2,1,17,0,0,20,21,1,6,0,6,2,0,0,2,3,3,1,0,1,0,4,2,0,1,4,0,0
954,0,1,0,0,1,26,5,9,18,4,1,0,1,1,4,1,0,5,1,1,0,5,0,6,3,2,0,1,6,0,0
955,2,1,6,3,1,7,26,3,24,27,0,8,0,1,0,1,1,5,1,0,0,0,0,0,0,0,0,0,3,0,0
956,2,0,5,3,1,21,9,1,14,20,4,5,0,1,0,3,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0
957,4,0,6,2,1,20,25,15,5,22,0,1,0,6,0,3,0,6,2,3,1,4,1,0,0,2,5,3,4,0,0
958,2,1,0,4,1,0,23,23,11,25,6,10,0,3,4,1,1,1,1,1,0,6,0,5,3,3,0,0,6,0,0
959,1,1,6,2,1,16,21,32,1,16,8,2,0,3,0,5,0,3,0,1,3,0,4,0,0,1,1,2,3,0,0
960,0,1,6,0,1,6,28,3,20,0,3,7,0,3,1,5,0,5,0,1,4,1,5,0,0,1,6,3,3,0,1
961,2,1,6,2,1,11,22,4,1,23,0,2,0,3,0,1,0,5,1,0,0,1,0,0,3,5,0,4,5,0,0
962,1,0,2,2,1,17,8,15,17,25,3,2,0,2,0,2,0,5,1,2,2,3,0,0,2,0,6,2,6,0,0
963,2,1,2,0,1,11,24,3,11,21,3,7,0,0,3,4,0,5,2,6,0,6,0,2,3,1,0,2,3,0,2
964,2,0,6,2,1,27,21,28,14,23,1,5,2,3,2,1,0,1,0,0,0,0,0,0,3,0,2,3,1,0,1
965,2,0,6,2,1,7,9,32,26,22,5,7,0,1,0,0,0,6,1,2,0,3,0,0,2,3,0,5,6,0,2
966,2,1,6,2,5,13,22,23,16,6,0,8,1,1,0,1,3,6,4,1,0,0,0,0,3,0,0,3,1,0,0
967,5,1,1,3,2,39,22,28,14,13,4,4,1,2,2,3,0,2,1,3,0,0,1,0,1,2,1,3,1,0,1
968,0,0,5,1,1,28,8,13,9,10,8,8,0,2,0,1,2,5,0,6,0,1,0,2,4,5,0,4,6,0,0
969,1,1,6,1,1,18,4,28,10,6,0,2,1,5,0,1,0,5,2,1,0,1,0,2,5,4,0,4,3,0,0
970,2,1,6,2,1,33,12,8,20,10,1,2,1,1,0,0,0,1,2,6,0,1,0,2,0,3,1,3,3,0,0
971,2,1,6,2,1,39,30,17,26,3,1,10,1,0,0,1,0,5,0,0,0,3,0,0,3,3,0,3,3,0,0
972,2,1,6,2,1,38,8,23,24,11,4,10,0,1,0,1,6,5,2,0,0,3,0,0,2,3,0,0,6,0,0
973,3,1,2,2,1,29,8,28,1,13,4,5,4,1,0,1,5,4,6,0,0,2,0,0,1,2,0,0,4,0,0
974,2,1,6,2,1,27,24,15,3,0,0,5,5,0,0,2,0,5,1,0,0,3,0,0,6,0,4,5,2,0,0
975,0,0,2,0,1,27,10,16,13,22,5,7,0,5,1,0,0,2,1,5,0,6,0,0,2,3,0,3,3,0,0
976,4,0,6,2,1,38,6,4,23,13,1,1,1,2,2,4,0,5,1,1,2,0,0,0,0,2,0,1,3,0,0
977,1,0,1,2,4,6,9,15,9,25,1,6,2,2,1,0,1,5,1,2,1,3,0,3,2,2,2,2,5,0,1
978,2,1,6,3,1,18,13,9,6,21,0,4,2,1,0,4,2,5,0,5,3,3,0,0,0,3,6,3,3,0,2
979,2,1,6,0,1,22,24,8,0,2,8,7,1,6,3,4,0,6,1,4,0,1,0,0,6,0,3,0,3,0,4
980,1,0,5,2,1,6,13,32,27,7,4,7,0,2,0,6,0,6,1,1,3,0,3,3,0,2,3,1,3,0,6
981,2,1,6,2,1,3,13,17,8,1,8,10,1,3,0,2,0,5,0,2,0,3,0,0,2,4,6,3,3,0,4
982,2,1,6,3,1,3,21,17,12,17,4,7,0,3,3,1,0,5,2,1,0,1,0,0,2,0,0,4,3,0,0
983,2,1,0,2,1,4,3,19,12,23,8,4,0,6,0,6,0,5,4,1,0,3,5,0,2,4,3,3,2,0,0
984,1,1,6,2,1,43,18,10,25,19,5,7,2,1,0,4,0,5,2,2,2,3,0,0,3,1,4,3,6,0,0
985,2,1,6,2,1,22,11,10,15,17,1,4,2,3,0,6,1,5,1,5,0,5,0,0,3,0,4,0,3,0,0
986,1,1,5,2,1,10,8,9,10,25,5,7,0,6,0,4,0,1,2,1,4,3,2,3,3,2,6,1,3,0,4
987,2,1,6,2,1,43,0,31,20,22,8,7,1,5,1,6,0,5,0,6,3,4,5,0,3,0,4,2,3,0,4
988,2,1,6,4,1,0,20,21,6,32,6,10,0,5,4,2,0,5,1,1,0,1,0,0,4,0,4,5,3,0,0
989,5,1,0,3,1,10,21,28,20,0,0,1,6,2,0,0,0,1,0,1,0,2,1,0,0,2,0,1,3,0,1
990,1,1,5,0,1,17,2,1,29,7,0,2,0,0,1,0,0,6,0,1,0,3,0,1,3,3,0,3,1,0,0
991,2,1,6,2,1,14,2,15,8,11,4,7,0,4,0,2,0,5,1,1,2,4,2,0,5,1,5,3,3,0,2
992,2,1,2,3,1,10,5,12,0,1,4,8,0,1,0,4,2,5,0,0,0,1,0,5,5,3,0,3,3,0,0
993,2,1,2,0,1,10,23,4,17,13,8,8,0,0,1,4,1,1,2,6,0,3,0,2,3,1,0,2,6,0,5
994,1,1,2,0,1,25,5,20,9,6,0,4,1,1,1,5,0,3,1,2,0,4,0,0,3,0,0,0,5,0,0
995,1,0,1,2,1,8,2,12,23,6,0,5,6,6,0,1,0,5,1,0,0,3,0,0,2,1,0,2,1,0,0
996,2,1,6,2,1,1,15,13,20,18,1,0,2,3,3,0,1,2,4,1,0,3,6,2,3,3,5,3,3,0,0
997,2,1,4,6,1,38,6,12,23,20,5,8,0,1,3,1,0,1,0,0,0,0,0,0,3,4,0,0,2,0,0
998,2,1,6,2,1,20,23,16,30,17,5,10,0,6,2,5,1,5,2,1,0,3,6,0,6,1,0,2,3,0,0
999,4,0,6,3,1,16,9,9,17,13,2,0,2,2,0,3,0,5,1,0,0,0,0,0,0,2,0,0,3,0,0
1000,2,1,6,3,1,40,14,12,16,23,2,5,6,1,0,1,0,1,0,0,0,0,0,0,0,5,0,3,5,0,0
1001,2,1,3,1,1,32,32,8,12,38,0,0,0,1,0,2,0,5,5,0,0,0,0,5,3,0,1,0,6,0,2
1002,2,1,3,2,3,23,11,25,15,26,5,7,0,3,0,6,0,6,2,0,3,0,0,0,6,0,4,0,3,0,6
1003,2,0,3,2,1,32,16,20,20,17,1,5,6,1,0,1,2,0,1,0,0,0,0,0,6,0,0,0,2,0,2
1004,2,1,6,2,1,20,9,31,8,0,3,2,2,1,0,1,2,1,0,0,0,0,0,0,3,0,1,3,5,0,0
1005,4,1,2,3,1,6,12,0,12,16,0,1,1,6,1,0,2,2,1,3,0,2,0,0,3,1,0,2,3,0,2
1006,2,0,3,0,1,38,23,10,4,25,4,2,0,6,0,4,2,2,4,0,0,1,0,4,4,0,0,0,5,0,0
1007,4,1,5,2,1,1,8,3,15,21,7,5,1,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,3,0,0
1008,2,0,6,2,1,27,10,32,18,11,3,10,1,1,0,2,0,5,1,2,0,1,0,0,3,0,0,0,1,0,0
1009,1,1,6,2,1,32,12,10,6,14,3,0,1,6,0,6,1,1,0,1,3,0,2,0,6,1,3,2,3,0,6
1010,2,1,6,2,1,6,21,9,20,1,3,8,0,5,0,6,0,6,1,1,0,3,0,5,3,3,1,3,3,0,0
1011,1,1,6,2,1,10,30,20,17,20,6,10,0,3,0,2,0,2,2,1,3,3,2,2,6,3,5,5,3,0,0
1012,4,1,5,2,1,17,18,34,1,4,2,4,4,6,2,6,0,1,1,3,1,6,1,0,6,2,3,2,3,0,0
1013,2,1,0,3,1,29,7,32,20,5,3,8,1,1,0,1,0,5,2,0,0,0,0,0,0,0,0,3,5,0,0
1014,1,1,6,2,1,0,36,2,2,34,8,4,1,5,0,2,0,5,0,2,2,4,2,4,6,3,6,4,5,0,0
1015,2,0,3,0,1,16,12,6,17,7,1,9,0,1,0,1,0,2,2,6,0,0,0,0,0,0,0,2,5,0,0
1016,1,1,3,3,1,28,26,21,16,0,0,8,5,5,2,0,0,5,0,2,0,5,0,4,5,6,0,2,2,0,1
1017,0,0,6,2,1,30,27,7,12,11,3,9,6,6,0,1,0,6,0,1,0,0,4,0,5,0,0,0,3,0,0
1018,2,1,5,2,1,24,16,23,7,13,0,5,1,3,0,2,1,5,2,0,0,0,0,0,5,0,5,3,5,0,4
1019,2,0,6,0,1,40,35,8,12,36,1,6,0,1,0,1,6,3,2,0,0,0,0,0,0,0,0,0,5,0,0
1020,2,1,3,4,1,15,13,31,0,22,0,4,0,1,0,1,2,6,2,0,0,0,0,0,6,4,0,4,0,0,0
1021,2,1,6,2,1,1,5,23,10,36,5,8,1,5,0,1,0,6,2,0,0,0,0,0,5,0,6,0,1,0,0
1022,2,0,3,2,2,0,6,10,3,20,8,4,2,6,0,5,0,2,0,0,0,3,0,0,3,3,1,3,5,0,2
1023,2,0,5,2,1,17,16,19,4,22,0,5,0,1,0,1,6,1,2,0,0,0,0,0,3,0,0,0,5,0,0
1024,4,1,1,2,1,24,21,10,0,0,3,2,3,1,1,0,0,3,1,0,0,4,2,0,0,1,5,2,2,0,4
1025,0,0,5,2,4,6,21,4,15,3,5,7,0,0,1,0,0,2,2,3,1,3,1,3,0,2,0,1,6,0,1
1026,2,0,2,2,1,16,2,28,3,4,0,10,0,3,0,1,1,5,1,0,0,3,0,0,2,4,4,4,1,0,5
1027,2,0,5,0,1,14,16,2,10,22,0,2,0,0,1,2,0,3,1,2,0,4,0,1,0,1,0,2,6,0,4
1028,2,1,6,4,1,1,21,28,14,0,3,8,6,5,0,1,0,5,1,0,0,0,0,0,5,0,0,0,6,0,0
1029,1,1,6,0,1,28,27,13,10,14,5,2,6,0,2,2,3,3,2,2,1,4,2,0,2,2,2,1,3,0,1
1030,2,1,6,2,1,28,25,9,9,25,3,2,1,3,0,1,0,5,1,1,0,0,0,0,2,3,0,3,5,0,0
1031,2,0,6,0,1,38,0,10,9,2,4,10,1,3,0,0,0,5,0,1,0,1,0,0,5,0,0,0,3,0,1
1032,2,1,0,0,1,14,15,32,15,10,4,8,1,3,3,1,0,2,2,1,0,1,0,5,3,0,0,0,3,0,0
1033,2,0,6,2,1,14,2,20,23,25,5,7,1,1,3,0,0,5,2,1,0,1,3,2,3,4,5,4,3,0,4
1034,1,1,6,2,1,12,15,28,3,13,2,6,2,5,0,4,0,1,0,0,0,0,0,0,0,0,4,2,6,0,1
1035,0,0,2,2,1,38,11,3,33,11,0,9,1,1,0,1,0,5,1,0,0,3,0,0,0,0,0,2,2,0,0
1036,2,0,6,2,1,28,3,15,29,7,4,7,0,1,0,2,0,2,2,0,0,0,0,0,3,0,0,0,5,0,2
1037,2,1,6,2,1,4,13,28,6,21,1,4,1,3,0,6,0,5,1,6,0,3,0,0,6,0,6,0,3,0,2
1038,0,0,2,0,1,6,13,24,23,2,8,2,1,2,0,0,0,4,4,3,0,2,0,0,0,2,0,1,3,0,1
1039,0,1,5,0,1,28,34,27,25,14,6,8,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
1040,1,1,6,3,1,22,0,9,8,10,8,1,0,3,1,0,0,6,0,1,5,4,0,4,3,5,0,3,3,0,0
1041,1,0,2,0,1,30,19,7,1,20,2,5,1,1,0,1,0,2,1,1,0,0,0,0,0,0,0,0,2,0,0
1042,2,1,6,0,1,4,22,1,8,17,5,7,1,3,0,1,0,6,1,1,0,0,0,2,3,0,1,3,3,0,0
1043,1,0,2,2,1,15,22,32,34,29,5,7,0,1,0,5,0,2,2,5,0,2,3,3,5,2,6,0,2,0,1
1044,2,1,6,2,1,38,12,10,15,23,2,3,0,3,0,4,1,2,0,2,0,4,0,1,2,1,1,0,5,0,1
1045,2,1,2,0,1,26,7,10,6,3,8,10,1,1,0,2,0,5,2,5,0,0,0,0,6,0,0,0,3,0,0
1046,2,1,0,0,1,17,18,3,11,10,0,5,0,1,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0
1047,2,0,6,2,1,22,15,1,13,20,8,8,0,3,0,2,0,6,2,1,0,6,0,2,2,3,0,3,6,0,2
1048,1,1,1,3,1,13,13,15,7,23,3,7,0,0,1,2,0,6,4,6,0,6,0,0,0,0,5,0,4,0,1
1049,2,1,6,2,1,1,19,6,4,25,0,1,0,1,0,2,0,5,2,0,0,3,0,0,3,3,0,4,3,0,4
1050,2,1,3,1,1,38,0,5,7,33,5,10,1,4,0,4,1,6,0,4,0,1,4,0,5,3,6,3,3,0,0
1051,2,0,6,2,1,18,0,10,4,22,0,1,0,1,0,0,2,5,2,2,0,4,0,0,2,1,0,3,5,0,0
1052,1,1,4,0,1,10,22,31,9,3,3,2,1,0,1,4,1,1,0,2,0,1,0,5,3,6,0,3,3,0,3
1053,1,0,6,2,1,28,13,15,3,18,2,0,2,0,1,2,1,6,2,2,2,4,0,0,2,0,5,2,0,0,1
1054,0,0,3,2,1,0,12,8,27,14,3,2,2,4,0,2,1,1,0,2,0,0,0,0,6,2,5,1,5,0,1
1055,2,1,5,2,1,4,6,16,12,22,4,2,0,5,0,4,0,5,4,0,0,0,0,0,5,0,0,3,2,0,0
1056,2,1,6,2,1,27,13,15,8,25,1,2,0,1,0,1,0,6,0,0,0,3,0,0,4,5,1,0,5,0,0
1057,4,0,2,3,1,27,8,31,3,6,2,5,0,2,2,1,6,4,1,3,0,0,1,0,0,2,0,1,4,0,0
1058,2,0,3,2,2,7,18,7,20,13,5,4,3,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0
1059,2,0,5,2,6,38,1,31,23,10,5,7,0,1,0,2,1,1,1,0,0,0,0,0,0,4,0,4,2,0,0
1060,1,1,6,2,1,35,13,20,16,21,0,4,0,0,0,0,2,5,0,2,2,1,0,0,0,3,0,3,6,0,4
1061,1,1,2,3,2,1,18,31,3,3,0,7,0,5,3,2,0,5,1,2,0,4,0,0,3,3,0,4,3,0,1
1062,2,1,6,2,1,47,15,17,14,16,8,8,2,1,0,1,2,5,0,0,0,0,0,0,3,4,0,0,6,0,0
1063,0,0,8,1,1,38,25,28,11,5,2,3,0,1,0,1,0,3,2,0,0,0,0,0,0,0,0,0,3,0,0
1064,0,1,5,1,1,27,25,14,4,25,7,0,6,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0
1065,2,1,3,0,1,35,23,3,15,17,8,4,1,1,0,1,1,5,2,0,0,5,0,0,0,0,0,0,3,0,0
1066,1,0,1,0,1,11,8,23,5,27,2,1,1,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1067,1,0,2,3,3,20,27,4,23,4,0,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0
1068,2,1,2,0,1,18,8,21,9,8,8,4,0,1,0,1,0,3,1,0,0,0,0,0,2,0,0,0,2,0,0
1069,2,1,6,5,1,2,19,23,20,14,0,8,0,1,1,1,0,2,0,2,0,4,0,0,2,0,0,0,3,0,4
1070,2,0,2,0,1,19,11,13,11,22,1,3,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
1071,0,0,1,0,1,1,21,3,4,18,2,3,0,1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,2,0,0
1072,0,1,3,0,1,0,25,4,12,1,3,8,1,1,2,1,1,3,1,0,0,0,0,0,0,0,0,0,5,0,0
1073,2,1,8,0,1,11,0,15,18,25,1,1,6,1,0,1,1,5,2,0,0,0,0,0,5,0,0,4,2,0,0
1074,0,0,0,1,1,18,8,6,20,1,2,0,2,1,0,1,0,4,1,0,0,0,0,0,0,0,0,0,5,0,0
1075,1,0,5,2,1,32,28,32,0,23,3,10,6,2,2,0,0,2,1,0,0,2,0,0,0,2,0,1,5,0,0
1076,4,1,0,0,1,13,23,12,12,23,0,3,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
